age,dfi
1,2.032
2,1.168
3,1.453
4,1.35
5,1.409
6,1.382
7,1.378
8,1.356
9,1.603
10,1.39
11,1.518
12,1.12
13,1.448
14,1.61
15,1.563
16,1.797
17,1.641
18,1.938
19,1.719
20,1.926
21,1.815
22,1.97
23,2.022
24,1.782
25,1.859
26,1.936
27,1.909
28,2.009
29,2.301
30,2.429
31,2.127
32,2.315
33,2.079
34,2.338
35,2.125
36,2.235
37,2.289
38,2.463
39,2.385
40,2.164
41,2.471
42,2.221
43,2.377
44,2.145
45,2.534
46,2.317
47,2.505
48,2.569
49,2.794
50,2.604
51,2.634
52,2.619
53,2.645
54,2.494
55,2.566
56,2.597
57,2.614
58,2.538
59,2.427
60,1.938
61,2.682
62,2.236
63,2.432
64,3.198
65,2.859
66,2.783
67,2.094
68,3.392
69,3.024
70,2.901
71,2.939
72,3.267
73,3.12
74,2.976
75,3.185
76,3.152
77,3.147
78,3.133
79,3.159
80,3.117
81,3.118
82,3.115
83,3.107
84,3.099
85,3.093
86,3.083
87,3.064
88,3.05
89,3.039
90,3.031
91,3.029
92,3.026
93,3.024
94,3.022
95,3.019
96,3.013
97,3.01
98,3.01
99,3.008
100,3.007
