age,dfi
1,1.514
2,1.315
3,1.505
4,1.579
5,1.697
6,1.39
7,1.117
8,1.516
9,1.353
10,1.266
11,1.701
12,1.566
13,1.807
14,1.687
15,1.586
16,1.921
17,1.779
18,2.033
19,1.899
20,2.002
21,1.861
22,1.983
23,2.074
24,1.823
25,2.065
26,1.86
27,2.019
28,1.985
29,2.345
30,2.323
31,1.926
32,2.655
33,2.556
34,2.427
35,2.429
36,2.603
37,2.698
38,2.35
39,2.597
40,2.441
41,3.022
42,2.484
43,2.897
44,2.802
45,2.557
46,3.254
47,2.976
48,3.1
49,2.832
50,3.088
51,3.064
52,2.989
53,3.111
54,2.897
55,2.846
56,2.853
57,2.956
58,2.885
59,2.659
60,2.847
61,2.769
62,2.991
63,3.294
64,3.694
65,3.211
66,3.473
67,4.165
68,2.486
69,3.374
70,3.996
71,3.427
72,3.446
73,2.849
74,3.572
75,3.018
76,3.271
77,3.514
78,3.313
79,3.385
80,3.27
81,3.467
82,3.221
83,3.29
84,3.422
85,3.282
86,3.339
87,3.253
88,3.372
89,3.222
90,3.265
91,3.331
92,3.243
93,3.292
94,3.24
95,3.29
96,3.21
97,3.23
98,3.273
99,3.214
100,3.228
