age,dfi
1,1.634
2,1.215
3,1.235
4,1.288
5,1.734
6,1.45
7,1.163
8,1.396
9,1.451
10,1.045
11,1.608
12,1.404
13,1.392
14,1.663
15,1.634
16,1.661
17,1.759
18,1.758
19,1.947
20,1.847
21,2.281
22,1.79
23,2.078
24,2.112
25,1.718
26,1.848
27,1.741
28,1.811
29,2.143
30,1.842
31,2.092
32,2.035
33,1.94
34,2.108
35,2.173
36,2.239
37,2.331
38,2.326
39,2.823
40,2.376
41,2.552
42,2.713
43,2.636
44,2.438
45,2.381
46,1.543
47,1.911
48,2.599
49,2.521
50,2.621
51,2.534
52,2.573
53,2.504
54,2.96
55,2.955
56,2.506
57,2.96
58,2.93
59,2.603
60,3.084
61,2.901
62,3.311
63,3.191
64,2.886
65,3.014
66,3.464
67,3.433
68,2.783
69,3.64
70,3.47
71,3.291
72,3.447
73,3.366
74,3.353
75,3.165
76,3.476
77,3.414
78,3.29
79,3.405
80,3.323
81,3.33
82,3.246
83,3.382
84,3.345
85,3.266
86,3.335
87,3.288
88,3.289
89,3.241
90,3.31
91,3.29
92,3.236
93,3.285
94,3.24
95,3.231
96,3.218
97,3.268
98,3.225
99,3.205
100,3.223
