age,dfi
1,0.253
2,0.0
3,0.504
4,0.748
5,1.024
6,1.623
7,1.331
8,1.237
9,1.518
10,1.426
11,1.302
12,1.332
13,1.166
14,1.316
15,1.219
16,1.249
17,1.242
18,1.432
19,1.471
20,1.434
21,1.309
22,1.477
23,1.563
24,1.675
25,1.673
26,1.825
27,1.68
28,1.989
29,1.938
30,1.995
31,1.925
32,2.138
33,1.932
34,1.982
35,2.395
36,2.448
37,2.196
38,2.451
39,2.232
40,2.2
41,2.173
42,2.168
43,2.205
44,2.049
45,2.045
46,1.989
47,2.0
48,2.169
49,2.363
50,2.513
51,2.468
52,2.711
53,2.307
54,2.207
55,0.861
56,1.453
57,1.874
58,2.407
59,2.737
60,2.972
61,2.761
62,3.016
63,2.791
64,2.929
65,2.901
66,2.941
67,2.771
68,2.87
69,2.85
70,2.912
71,2.764
72,2.732
73,2.746
74,2.822
75,2.792
76,2.816
77,2.807
78,2.798
79,2.807
80,2.807
81,2.799
82,2.804
83,2.805
84,2.8
85,2.802
86,2.803
87,2.8
88,2.8
89,2.802
90,2.799
91,2.798
92,2.799
93,2.797
94,2.796
95,2.796
96,2.796
97,2.796
98,2.796
99,2.796
100,2.796
