age,dfi
1,1.455
2,1.568
3,0.856
4,0.683
5,1.382
6,1.571
7,1.794
8,1.653
9,1.956
10,1.906
11,2.056
12,2.052
13,2.099
14,2.14
15,2.229
16,2.153
17,1.921
18,2.429
19,2.202
20,2.053
21,2.071
22,1.973
23,1.927
24,1.842
25,2.024
26,1.939
27,1.983
28,2.29
29,2.125
30,2.276
31,2.305
32,2.4
33,2.323
34,2.461
35,2.52
36,2.231
37,2.642
38,2.599
39,2.718
40,2.507
41,2.561
42,2.493
43,2.965
44,2.386
45,2.872
46,2.417
47,2.495
48,2.987
49,2.826
50,3.38
51,3.261
52,3.017
53,3.225
54,3.004
55,2.833
56,3.193
57,3.031
58,3.115
59,3.291
60,3.032
61,2.824
62,2.716
63,2.815
64,3.067
65,2.834
66,2.991
67,2.12
68,2.687
69,2.946
70,2.768
71,2.765
72,2.938
73,2.676
74,2.746
75,2.883
76,2.822
77,2.835
78,2.824
79,2.792
80,2.81
81,2.817
82,2.785
83,2.804
84,2.817
85,2.799
86,2.802
87,2.81
88,2.799
89,2.801
90,2.805
91,2.799
92,2.8
93,2.803
94,2.798
95,2.798
96,2.8
97,2.797
98,2.796
99,2.799
100,2.796
