age,dfi
1,1.032
2,1.108
3,1.247
4,1.214
5,1.727
6,1.521
7,1.836
8,1.634
9,1.731
10,1.682
11,1.669
12,1.632
13,1.629
14,1.593
15,1.738
16,1.817
17,1.799
18,1.74
19,1.84
20,1.811
21,1.703
22,1.727
23,1.795
24,1.842
25,1.94
26,1.973
27,1.867
28,2.058
29,2.005
30,1.882
31,2.107
32,2.036
33,2.105
34,2.101
35,2.116
36,2.071
37,1.909
38,2.082
39,2.105
40,1.999
41,2.05
42,2.21
43,2.163
44,2.152
45,2.323
46,2.215
47,2.205
48,2.023
49,1.997
50,1.981
51,2.143
52,2.214
53,2.167
54,2.196
55,2.174
56,2.117
57,2.25
58,2.289
59,2.42
60,2.36
61,2.35
62,2.464
63,2.236
64,2.355
65,2.499
66,2.392
67,2.37
68,2.385
69,2.337
70,2.237
71,2.67
72,2.756
73,2.676
74,2.674
75,2.84
76,2.915
77,2.799
78,2.86
79,2.866
80,2.834
81,2.851
82,2.846
83,2.837
84,2.844
85,2.845
86,2.847
87,2.85
88,2.851
89,2.853
90,2.853
91,2.854
92,2.855
93,2.856
94,2.856
95,2.856
96,2.856
97,2.856
98,2.856
99,2.856
100,2.856
101,2.856
