age,dfi
1,0.871
2,0.732
3,0.926
4,1.421
5,0.876
6,1.01
7,0.929
8,1.25
9,1.285
10,1.481
11,1.355
12,1.186
13,1.405
14,1.433
15,1.655
16,1.5
17,1.759
18,1.684
19,1.535
20,1.67
21,1.689
22,1.538
23,1.351
24,1.363
25,1.5
26,1.396
27,1.364
28,1.443
29,1.655
30,1.91
31,1.672
32,2.106
33,2.155
34,2.079
35,2.182
36,2.097
37,1.502
38,2.215
39,2.25
40,2.162
41,2.175
42,2.35
43,2.497
44,2.574
45,2.742
46,2.726
47,2.599
48,2.479
49,2.607
50,2.685
51,2.065
52,2.355
53,2.813
54,2.169
55,2.772
56,2.47
57,2.812
58,2.959
59,2.82
60,2.955
61,2.712
62,3.34
63,2.694
64,3.579
65,2.949
66,2.959
67,3.101
68,2.99
69,2.854
70,2.889
71,2.932
72,2.846
73,2.971
74,2.933
75,2.878
76,2.93
77,2.898
78,2.879
79,2.878
80,2.847
81,2.849
82,2.826
83,2.813
84,2.813
85,2.811
86,2.806
87,2.807
88,2.807
89,2.807
90,2.806
91,2.806
92,2.806
93,2.806
94,2.806
95,2.806
96,2.805
97,2.803
98,2.802
99,2.801
100,2.8
