age,dfi
1,1.398
2,1.794
3,1.363
4,1.764
5,1.583
6,1.494
7,1.874
8,1.853
9,1.998
10,1.743
11,1.704
12,1.794
13,1.773
14,1.754
15,1.669
16,1.857
17,2.187
18,2.06
19,2.018
20,1.969
21,2.031
22,1.881
23,2.232
24,2.087
25,2.278
26,2.205
27,2.307
28,1.867
29,2.162
30,2.628
31,2.476
32,2.687
33,2.631
34,2.766
35,2.437
36,2.597
37,2.936
38,3.053
39,3.21
40,3.023
41,2.845
42,3.224
43,3.181
44,3.084
45,3.348
46,2.857
47,2.834
48,3.044
49,2.677
50,3.145
51,2.668
52,3.075
53,2.88
54,2.981
55,3.144
56,3.194
57,3.157
58,3.159
59,3.022
60,3.171
61,2.997
62,3.694
63,3.278
64,3.924
65,3.248
66,3.938
67,3.582
68,3.443
69,4.313
70,3.125
71,3.835
72,2.615
73,3.517
74,3.427
75,3.252
76,3.532
77,3.203
78,3.6
79,3.146
80,3.402
81,3.312
82,3.323
83,3.431
84,3.294
85,3.472
86,3.247
87,3.33
88,3.266
89,3.295
90,3.348
91,3.253
92,3.358
93,3.236
94,3.29
95,3.236
96,3.243
97,3.286
98,3.227
99,3.283
100,3.217
