age,dfi
1,1.182
2,1.368
3,1.025
4,1.826
5,1.861
6,2.024
7,2.062
8,1.795
9,1.745
10,1.812
11,1.942
12,2.209
13,2.077
14,1.977
15,2.289
16,2.186
17,2.168
18,2.341
19,2.334
20,2.369
21,2.356
22,2.391
23,2.148
24,2.489
25,2.358
26,2.567
27,2.4
28,2.616
29,2.368
30,2.773
31,2.519
32,2.744
33,2.742
34,2.736
35,2.644
36,2.834
37,2.603
38,2.762
39,2.664
40,2.83
41,2.97
42,2.787
43,3.149
44,2.593
45,3.118
46,3.078
47,2.854
48,3.51
49,2.978
50,3.421
51,3.291
52,2.938
53,3.049
54,3.558
55,3.225
56,3.311
57,3.687
58,3.142
59,3.797
60,3.234
61,3.238
62,3.385
63,3.321
64,3.883
65,2.76
66,3.419
67,3.608
68,3.294
69,3.412
70,3.227
71,3.662
72,3.101
73,3.383
74,3.649
75,3.327
76,3.402
77,3.347
78,3.507
79,3.286
80,3.359
81,3.472
82,3.313
83,3.357
84,3.306
85,3.419
86,3.256
87,3.311
88,3.381
89,3.282
90,3.308
91,3.258
92,3.328
93,3.23
94,3.268
95,3.301
96,3.239
97,3.246
98,3.226
99,3.274
100,3.215
