age,dfi
1,0.923
2,0.779
3,1.551
4,1.565
5,1.458
6,1.657
7,2.067
8,1.88
9,1.853
10,1.989
11,1.781
12,1.841
13,1.918
14,1.895
15,2.43
16,2.227
17,2.297
18,2.392
19,2.297
20,2.142
21,2.359
22,2.117
23,2.268
24,2.315
25,2.27
26,2.319
27,2.317
28,2.235
29,2.06
30,2.183
31,2.217
32,2.097
33,2.096
34,2.154
35,2.265
36,2.348
37,2.597
38,2.557
39,2.296
40,2.596
41,2.329
42,2.641
43,2.512
44,2.284
45,2.765
46,2.391
47,2.553
48,2.404
49,2.531
50,2.659
51,2.468
52,2.523
53,2.238
54,2.379
55,2.405
56,2.498
57,2.517
58,2.497
59,2.582
60,2.542
61,2.728
62,2.525
63,2.597
64,2.647
65,2.335
66,2.551
67,2.533
68,2.897
69,3.057
70,2.996
71,2.913
72,3.011
73,3.026
74,2.987
75,3.061
76,3.03
77,3.019
78,3.019
79,3.01
80,3.018
81,3.013
82,3.011
83,3.012
84,3.01
85,3.01
86,3.009
87,3.007
88,3.006
89,3.005
90,2.996
91,3.001
92,2.999
93,2.996
94,2.994
95,2.985
96,2.957
97,2.969
98,2.982
99,2.98
100,2.956
