age,dfi
1,1.735
2,1.809
3,1.37
4,1.38
5,1.587
6,1.514
7,1.708
8,1.642
9,1.649
10,1.842
11,1.845
12,1.76
13,1.972
14,1.851
15,1.963
16,1.938
17,1.599
18,1.814
19,1.67
20,1.731
21,1.976
22,1.613
23,1.768
24,1.897
25,1.941
26,1.824
27,2.005
28,1.892
29,1.94
30,2.191
31,1.821
32,2.27
33,1.95
34,1.79
35,2.132
36,2.206
37,1.712
38,2.111
39,1.936
40,1.955
41,2.445
42,2.096
43,2.502
44,1.861
45,2.196
46,2.13
47,2.119
48,1.806
49,2.049
50,2.096
51,1.786
52,2.086
53,2.147
54,1.784
55,2.214
56,2.092
57,2.185
58,2.299
59,2.036
60,2.396
61,1.882
62,2.088
63,1.744
64,2.13
65,2.569
66,2.357
67,2.536
68,2.203
69,2.107
70,2.093
71,1.34
72,1.558
73,2.064
74,1.995
75,1.901
76,2.451
77,1.989
78,2.539
79,2.258
80,2.456
81,2.66
82,2.509
83,2.574
84,2.409
85,2.597
86,2.521
87,2.606
88,2.637
89,2.627
90,2.648
91,2.643
92,2.666
93,2.693
94,2.721
95,2.753
96,2.811
97,2.808
98,2.802
99,2.807
100,2.804
