age,dfi
1,1.419
2,1.251
3,1.819
4,1.529
5,1.909
6,1.617
7,1.583
8,1.435
9,1.368
10,1.679
11,1.67
12,1.658
13,1.741
14,1.821
15,1.722
16,1.97
17,1.983
18,1.809
19,1.736
20,1.869
21,2.032
22,1.898
23,2.286
24,2.174
25,2.152
26,2.197
27,2.266
28,2.337
29,2.249
30,2.507
31,2.398
32,2.375
33,2.478
34,2.52
35,2.863
36,2.514
37,2.858
38,2.511
39,2.837
40,2.224
41,2.938
42,2.384
43,2.715
44,2.643
45,2.684
46,2.824
47,3.02
48,2.766
49,2.668
50,2.789
51,2.817
52,2.836
53,2.83
54,2.727
55,2.547
56,2.459
57,2.603
58,2.2
59,2.47
60,2.04
61,2.685
62,2.526
63,2.763
64,2.829
65,2.9
66,3.049
67,2.913
68,2.822
69,3.228
70,3.275
71,3.19
72,3.097
73,3.105
74,3.128
75,3.113
76,3.203
77,3.221
78,3.167
79,3.162
80,3.152
81,3.133
82,3.148
83,3.158
84,3.161
85,3.139
86,3.139
87,3.132
88,3.126
89,3.119
90,3.107
91,3.097
92,3.089
93,3.077
94,3.059
95,3.043
96,3.036
97,3.026
98,3.027
99,3.022
100,3.02
