age,dfi
1,1.565
2,1.452
3,2.16
4,2.118
5,2.191
6,1.797
7,2.259
8,2.016
9,2.106
10,1.793
11,2.072
12,2.017
13,2.085
14,1.818
15,1.681
16,1.822
17,2.181
18,2.205
19,2.273
20,2.151
21,2.177
22,2.709
23,2.296
24,2.611
25,2.379
26,2.469
27,2.499
28,2.944
29,2.376
30,2.949
31,2.183
32,3.046
33,2.425
34,2.774
35,2.939
36,2.608
37,2.348
38,2.682
39,2.532
40,2.767
41,3.211
42,3.175
43,3.373
44,2.854
45,3.26
46,3.141
47,3.177
48,3.368
49,3.158
50,3.334
51,3.296
52,3.478
53,3.251
54,3.283
55,3.896
56,3.234
57,3.584
58,3.516
59,4.153
60,3.296
61,3.912
62,3.838
63,3.347
64,3.802
65,4.088
66,4.18
67,3.484
68,3.475
69,4.229
70,3.943
71,3.356
72,3.576
73,3.997
74,3.143
75,3.508
76,3.923
77,3.536
78,3.576
79,3.836
80,3.715
81,3.212
82,3.52
83,3.826
84,3.46
85,3.456
86,3.846
87,3.51
88,3.219
89,3.573
90,3.597
91,3.47
92,3.469
93,3.684
94,3.413
95,3.371
96,3.588
97,3.427
98,3.425
99,3.451
100,3.456
