age,dfi
1,1.059
2,1.355
3,1.351
4,1.325
5,1.333
6,1.101
7,0.921
8,1.286
9,1.398
10,1.355
11,1.481
12,1.366
13,1.713
14,1.598
15,1.941
16,1.826
17,1.88
18,1.798
19,1.948
20,2.017
21,1.93
22,1.762
23,1.703
24,1.257
25,1.777
26,1.849
27,1.796
28,2.245
29,1.942
30,1.917
31,2.183
32,1.994
33,2.001
34,2.171
35,2.332
36,2.225
37,2.451
38,2.2
39,2.336
40,2.224
41,2.312
42,2.369
43,2.488
44,2.355
45,2.684
46,2.482
47,2.583
48,2.745
49,2.641
50,2.636
51,2.567
52,2.6
53,2.558
54,2.589
55,2.508
56,2.529
57,2.517
58,2.384
59,2.419
60,2.555
61,2.76
62,3.001
63,2.833
64,2.98
65,2.894
66,2.994
67,2.982
68,2.949
69,2.936
70,2.963
71,3.119
72,2.675
73,2.944
74,2.894
75,2.575
76,2.687
77,2.78
78,2.773
79,2.829
80,2.782
81,2.835
82,2.82
83,2.781
84,2.813
85,2.817
86,2.792
87,2.807
88,2.813
89,2.796
90,2.804
91,2.809
92,2.797
93,2.801
94,2.803
95,2.797
96,2.8
97,2.801
98,2.797
99,2.798
100,2.799
