age,dfi
1,1.671
2,1.488
3,2.001
4,1.539
5,1.656
6,1.722
7,1.055
8,1.597
9,1.405
10,1.672
11,1.277
12,1.878
13,1.848
14,1.905
15,1.832
16,2.138
17,2.026
18,2.091
19,1.935
20,1.866
21,2.022
22,2.203
23,2.543
24,2.442
25,2.377
26,2.166
27,2.444
28,2.674
29,2.535
30,2.414
31,2.422
32,2.434
33,2.45
34,2.235
35,1.953
36,2.15
37,2.181
38,2.126
39,1.995
40,2.126
41,2.199
42,2.041
43,2.576
44,2.083
45,2.903
46,0.775
47,2.197
48,2.152
49,2.015
50,2.648
51,2.141
52,2.738
53,2.698
54,2.673
55,2.661
56,2.733
57,2.666
58,2.371
59,2.537
60,2.273
61,2.598
62,2.862
63,2.936
64,2.837
65,3.174
66,3.218
67,3.372
68,3.201
69,3.127
70,2.96
71,3.318
72,3.075
73,3.186
74,3.239
75,3.203
76,3.17
77,3.205
78,3.274
79,3.168
80,3.184
81,3.204
82,3.172
83,3.172
84,3.171
85,3.186
86,3.149
87,3.164
88,3.155
89,3.144
90,3.139
91,3.14
92,3.137
93,3.13
94,3.123
95,3.112
96,3.1
97,3.092
98,3.085
99,3.072
100,3.055
