age,dfi
1,0.833
2,0.894
3,1.037
4,1.377
5,1.754
6,1.396
7,1.521
8,1.613
9,1.257
10,1.291
11,1.262
12,1.324
13,1.445
14,1.628
15,1.708
16,1.602
17,1.749
18,1.503
19,1.566
20,1.582
21,1.766
22,1.757
23,1.903
24,1.909
25,1.923
26,1.916
27,1.726
28,2.076
29,1.868
30,2.05
31,1.941
32,1.871
33,2.071
34,1.862
35,1.815
36,1.786
37,2.032
38,1.841
39,2.03
40,1.943
41,1.767
42,2.583
43,2.286
44,2.43
45,2.446
46,2.411
47,2.037
48,2.396
49,2.466
50,2.638
51,2.335
52,2.52
53,2.381
54,2.436
55,2.489
56,2.27
57,2.648
58,2.499
59,2.789
60,2.519
61,2.642
62,2.786
63,2.513
64,2.612
65,2.238
66,2.763
67,2.556
68,2.733
69,2.478
70,2.646
71,2.733
72,2.502
73,2.6
74,2.583
75,2.585
76,2.595
77,2.601
78,2.587
79,2.593
80,2.607
81,2.6
82,2.59
83,2.608
84,2.605
85,2.607
86,2.596
87,2.599
88,2.614
89,2.614
90,2.606
91,2.598
92,2.59
93,2.609
94,2.615
95,2.614
96,2.599
97,2.545
98,2.61
99,2.619
100,2.6
101,2.595
