age,dfi
1,0.642
2,1.099
3,1.776
4,1.775
5,1.334
6,2.036
7,1.661
8,1.939
9,1.991
10,1.966
11,1.946
12,1.928
13,1.875
14,1.955
15,2.265
16,2.29
17,2.072
18,2.135
19,1.873
20,1.739
21,1.993
22,1.994
23,1.742
24,1.678
25,1.822
26,1.872
27,1.879
28,1.895
29,1.698
30,1.774
31,2.158
32,2.074
33,2.024
34,2.283
35,2.453
36,2.386
37,2.364
38,2.604
39,2.852
40,2.273
41,2.85
42,2.437
43,2.442
44,3.281
45,2.957
46,3.049
47,2.187
48,2.83
49,3.219
50,2.966
51,3.579
52,2.921
53,3.278
54,2.453
55,3.426
56,2.797
57,2.982
58,3.493
59,3.203
60,3.164
61,2.723
62,3.571
63,2.26
64,3.144
65,3.007
66,3.034
67,3.503
68,2.612
69,3.476
70,2.856
71,3.25
72,3.089
73,3.147
74,3.388
75,3.031
76,3.49
77,3.21
78,3.279
79,3.253
80,3.206
81,3.357
82,3.221
83,3.383
84,3.225
85,3.25
86,3.237
87,3.256
88,3.295
89,3.23
90,3.313
91,3.226
92,3.235
93,3.225
94,3.235
95,3.232
96,3.221
97,3.266
98,3.215
99,3.21
100,3.212
