age,dfi
1,1.038
2,1.564
3,1.464
4,1.524
5,1.847
6,1.642
7,1.829
8,1.612
9,1.709
10,1.771
11,1.816
12,2.008
13,1.843
14,2.139
15,2.037
16,2.004
17,2.07
18,1.991
19,1.836
20,2.115
21,1.913
22,2.057
23,2.133
24,2.238
25,2.224
26,2.239
27,2.007
28,2.263
29,2.247
30,2.5
31,2.324
32,2.254
33,2.574
34,2.462
35,2.491
36,2.424
37,2.614
38,2.38
39,2.573
40,2.439
41,2.601
42,2.865
43,2.788
44,3.094
45,2.414
46,2.853
47,2.547
48,2.809
49,2.798
50,2.704
51,2.733
52,2.717
53,2.73
54,2.697
55,2.852
56,2.966
57,2.596
58,2.851
59,2.683
60,2.469
61,2.824
62,2.847
63,3.147
64,2.896
65,2.871
66,2.906
67,3.131
68,3.089
69,3.004
70,2.856
71,3.237
72,2.921
73,2.542
74,3.02
75,2.622
76,2.981
77,2.855
78,2.89
79,2.879
80,2.92
81,2.917
82,2.889
83,2.95
84,2.962
85,2.987
86,2.988
87,2.964
88,2.976
89,2.961
90,2.955
91,2.959
92,2.969
93,2.989
94,2.959
95,2.957
96,2.968
97,2.974
98,2.966
99,2.962
100,2.948
101,2.912
