age,dfi
1,1.943
2,1.595
3,1.725
4,1.731
5,1.735
6,1.794
7,1.554
8,1.776
9,1.673
10,1.709
11,1.777
12,1.903
13,2.127
14,2.137
15,2.1
16,2.197
17,2.213
18,2.165
19,2.289
20,2.25
21,2.211
22,2.203
23,2.2
24,2.291
25,2.172
26,2.245
27,2.309
28,2.283
29,2.606
30,2.403
31,2.503
32,2.582
33,2.338
34,2.746
35,2.723
36,2.774
37,2.567
38,2.619
39,2.565
40,2.182
41,2.615
42,2.082
43,2.517
44,2.468
45,2.325
46,2.546
47,2.402
48,2.411
49,2.425
50,2.616
51,2.574
52,2.493
53,2.669
54,2.731
55,2.749
56,2.953
57,2.754
58,2.709
59,2.816
60,2.827
61,2.927
62,2.677
63,3.131
64,2.771
65,3.08
66,3.098
67,2.804
68,3.205
69,2.364
70,2.911
71,2.87
72,2.707
73,2.917
74,3.184
75,2.448
76,3.088
77,2.648
78,3.078
79,3.004
80,2.942
81,3.145
82,3.079
83,3.061
84,2.943
85,3.009
86,3.038
87,3.064
88,3.079
89,2.99
90,3.018
91,3.018
92,3.03
93,3.029
94,3.026
95,3.0
96,3.016
97,3.021
98,3.005
99,3.018
100,2.991
101,2.973
