age,dfi
1,1.546
2,1.634
3,1.617
4,1.659
5,1.337
6,1.322
7,1.372
8,1.557
9,1.55
10,1.51
11,1.573
12,1.517
13,1.762
14,1.773
15,2.068
16,1.839
17,2.371
18,1.945
19,2.066
20,2.308
21,2.207
22,2.022
23,2.16
24,2.142
25,2.164
26,2.227
27,2.198
28,2.223
29,2.335
30,1.334
31,2.013
32,1.873
33,1.882
34,2.225
35,1.888
36,2.311
37,2.097
38,2.183
39,2.314
40,2.349
41,2.221
42,2.443
43,2.141
44,2.204
45,2.044
46,2.453
47,2.383
48,2.501
49,2.489
50,2.516
51,2.571
52,2.417
53,2.697
54,2.478
55,2.378
56,2.566
57,2.508
58,2.579
59,2.655
60,3.189
61,3.184
62,2.785
63,2.884
64,3.386
65,3.178
66,2.892
67,3.05
68,3.232
69,3.114
70,3.642
71,3.103
72,3.554
73,3.455
74,3.223
75,3.265
76,3.336
77,3.603
78,3.302
79,3.435
80,3.442
81,3.369
82,3.269
83,3.333
84,3.475
85,3.293
86,3.354
87,3.367
88,3.312
89,3.258
90,3.292
91,3.366
92,3.241
93,3.296
94,3.291
95,3.265
96,3.224
97,3.226
98,3.285
99,3.215
100,3.227
