age,dfi
1,1.531
2,1.468
3,1.395
4,1.722
5,1.264
6,0.846
7,1.3
8,1.366
9,1.37
10,1.664
11,1.545
12,1.888
13,1.819
14,1.733
15,1.977
16,1.94
17,1.964
18,1.767
19,2.293
20,2.286
21,2.332
22,2.233
23,2.194
24,2.248
25,2.302
26,2.261
27,1.957
28,2.257
29,2.262
30,2.395
31,2.418
32,2.32
33,2.438
34,2.375
35,2.47
36,2.462
37,2.085
38,2.317
39,2.007
40,2.104
41,2.156
42,2.071
43,2.193
44,2.381
45,2.464
46,2.347
47,2.225
48,2.387
49,2.2
50,2.071
51,2.167
52,2.553
53,2.367
54,2.521
55,2.302
56,2.597
57,2.735
58,2.58
59,2.69
60,2.935
61,2.686
62,2.757
63,2.784
64,2.815
65,2.761
66,2.857
67,2.692
68,2.7
69,2.776
70,2.729
71,3.316
72,3.065
73,3.078
74,2.772
75,3.275
76,3.205
77,3.07
78,3.179
79,3.112
80,3.148
81,3.05
82,3.215
83,3.116
84,3.131
85,3.102
86,3.119
87,3.093
88,3.097
89,3.08
90,3.062
91,3.033
92,3.039
93,3.024
94,3.026
95,3.023
96,3.018
97,3.015
98,3.01
99,3.011
100,3.007
