age,dfi
1,0.461
2,1.064
3,1.127
4,1.21
5,0.847
6,1.417
7,1.625
8,1.544
9,1.393
10,1.82
11,1.572
12,1.673
13,1.338
14,1.569
15,1.536
16,2.138
17,1.843
18,2.083
19,1.903
20,1.735
21,1.614
22,1.813
23,1.831
24,2.25
25,2.498
26,2.358
27,2.328
28,2.276
29,2.363
30,2.216
31,2.481
32,2.491
33,2.399
34,2.477
35,2.551
36,2.516
37,2.726
38,2.617
39,2.706
40,2.47
41,2.758
42,2.758
43,3.103
44,2.913
45,2.68
46,2.717
47,2.252
48,2.161
49,2.03
50,2.629
51,2.97
52,2.734
53,2.827
54,2.87
55,3.384
56,3.464
57,2.994
58,3.323
59,2.991
60,3.033
61,2.97
62,2.694
63,2.569
64,2.532
65,3.226
66,2.643
67,3.034
68,2.895
69,2.2
70,2.871
71,2.802
72,2.951
73,2.755
74,2.783
75,2.838
76,2.706
77,2.743
78,2.805
79,2.803
80,2.801
81,2.803
82,2.802
83,2.8
84,2.802
85,2.801
86,2.799
87,2.8
88,2.799
89,2.797
90,2.798
91,2.796
92,2.796
93,2.796
94,2.796
95,2.796
96,2.796
97,2.796
98,2.796
99,2.796
100,2.796
