age,dfi
1,1.468
2,1.612
3,1.334
4,1.932
5,1.65
6,1.378
7,1.414
8,1.554
9,1.378
10,1.679
11,1.628
12,1.473
13,1.61
14,1.62
15,1.43
16,1.625
17,1.708
18,1.722
19,1.629
20,1.799
21,1.458
22,1.58
23,1.938
24,1.904
25,1.83
26,2.174
27,2.314
28,2.117
29,1.751
30,2.94
31,2.028
32,2.569
33,2.302
34,2.553
35,2.544
36,2.761
37,2.242
38,2.54
39,2.369
40,2.38
41,2.521
42,2.472
43,2.367
44,2.382
45,2.581
46,2.571
47,2.322
48,2.519
49,2.38
50,2.475
51,2.239
52,2.45
53,2.214
54,1.265
55,1.893
56,2.221
57,1.503
58,1.872
59,2.298
60,2.219
61,2.422
62,2.208
63,2.469
64,2.466
65,2.876
66,2.863
67,2.747
68,2.94
69,2.995
70,3.171
71,3.098
72,2.754
73,2.898
74,3.05
75,2.827
76,2.826
77,2.754
78,2.902
79,2.867
80,2.818
81,2.786
82,2.816
83,2.824
84,2.788
85,2.808
86,2.819
87,2.795
88,2.804
89,2.812
90,2.797
91,2.802
92,2.808
93,2.797
94,2.8
95,2.802
96,2.797
97,2.797
98,2.799
99,2.796
100,2.796
