age,weight
1,30.5
2,31.214
3,32.006
4,32.73
5,33.452
6,34.199
7,34.936
8,35.786
9,36.626
10,37.518
11,38.301
12,39.455
13,40.444
14,41.387
15,42.397
16,43.539
17,44.718
18,45.825
19,46.971
20,48.204
21,49.249
22,50.369
23,51.462
24,52.604
25,53.736
26,54.695
27,55.803
28,56.565
29,57.296
30,58.012
31,58.78
32,59.859
33,60.895
34,62.0
35,63.274
36,64.435
37,65.769
38,67.116
39,68.186
40,69.346
41,70.569
42,72.045
43,73.517
44,74.721
45,76.27
46,77.359
47,78.704
48,80.092
49,81.425
50,82.889
51,84.103
52,85.676
53,87.184
54,88.65
55,90.002
56,91.114
57,92.76
58,93.804
59,95.223
60,96.268
61,97.156
62,98.51
63,99.629
64,100.562
65,101.779
66,103.08
67,104.254
68,105.42
69,106.96
70,108.1
71,109.699
72,110.773
73,112.079
74,113.213
75,114.687
76,115.568
77,116.848
78,118.314
79,119.48
80,120.706
81,121.874
82,123.055
83,124.176
84,125.321
85,126.462
86,127.575
87,128.684
88,129.773
89,130.857
90,131.928
91,132.996
92,134.057
93,135.111
94,136.163
95,137.208
96,138.248
97,139.284
98,140.316
99,141.344
100,142.368
101,143.391
