age,weight
1,38.0
2,38.712
3,39.142
4,40.146
5,40.851
6,41.658
7,42.498
8,43.163
9,43.832
10,44.404
11,45.114
12,45.817
13,46.63
14,47.583
15,48.531
16,49.407
17,50.357
18,51.372
19,52.262
20,53.191
21,54.127
22,55.013
23,55.754
24,56.646
25,57.555
26,58.665
27,59.733
28,60.834
29,61.856
30,63.094
31,63.885
32,64.994
33,66.145
34,67.202
35,68.457
36,69.26
37,70.39
38,71.427
39,72.573
40,73.523
41,74.586
42,75.347
43,76.821
44,78.04
45,79.252
46,80.494
47,81.75
48,82.845
49,83.963
50,85.448
51,86.828
52,88.177
53,89.379
54,90.925
55,91.946
56,93.097
57,94.347
58,95.2
59,96.539
60,97.637
61,98.842
62,99.822
63,101.397
64,102.462
65,103.461
66,103.721
67,103.873
68,104.152
69,104.305
70,104.932
71,105.519
72,106.185
73,106.829
74,107.505
75,108.204
76,108.929
77,109.712
78,110.51
79,111.346
80,112.194
81,113.067
82,113.956
83,114.855
84,115.778
85,116.712
86,117.662
87,118.622
88,119.596
89,120.58
90,121.575
91,122.579
92,123.591
93,124.612
94,125.637
95,126.668
96,127.702
97,128.739
98,129.783
99,130.834
100,131.889
101,132.946
