age,weight
1,33.25
2,34.029
3,34.759
4,35.454
5,36.409
6,37.246
7,38.099
8,38.834
9,39.897
10,40.584
11,41.69
12,42.717
13,43.708
14,44.577
15,45.692
16,46.847
17,47.952
18,49.082
19,50.026
20,50.969
21,52.04
22,52.932
23,53.966
24,54.883
25,56.06
26,57.138
27,58.302
28,59.497
29,60.594
30,61.726
31,62.956
32,64.048
33,65.283
34,66.491
35,67.8
36,69.208
37,70.227
38,71.782
39,72.89
40,74.157
41,75.284
42,76.307
43,77.627
44,78.863
45,79.97
46,80.931
47,82.09
48,83.293
49,84.034
50,85.0
51,86.428
52,87.199
53,88.145
54,89.154
55,90.01
56,90.693
57,91.604
58,92.779
59,93.72
60,94.454
61,95.378
62,96.21
63,96.688
64,98.701
65,99.819
66,100.725
67,101.792
68,102.726
69,103.95
70,104.968
71,106.145
72,107.223
73,108.295
74,109.374
75,110.436
76,111.522
77,112.586
78,113.664
79,114.732
80,115.799
81,116.864
82,117.927
83,118.99
84,120.051
85,121.112
86,122.17
87,123.228
88,124.284
89,125.339
90,126.394
91,127.447
92,128.5
93,129.552
94,130.603
95,131.652
96,132.702
97,133.75
98,134.798
99,135.846
100,136.894
101,137.941
