age,weight
1,28.5
2,29.12
3,29.769
4,30.573
5,31.338
6,32.258
7,33.056
8,33.85
9,34.697
10,35.64
11,36.567
12,37.515
13,38.352
14,39.358
15,40.499
16,41.471
17,42.409
18,43.454
19,44.378
20,45.228
21,46.177
22,47.033
23,48.294
24,49.419
25,50.555
26,51.576
27,52.65
28,53.614
29,54.658
30,55.932
31,56.996
32,58.057
33,59.116
34,60.055
35,61.033
36,62.161
37,63.045
38,64.192
39,65.47
40,66.494
41,67.695
42,68.733
43,69.822
44,71.058
45,72.012
46,73.189
47,74.831
48,75.959
49,77.285
50,78.304
51,79.596
52,80.993
53,82.294
54,83.46
55,84.662
56,85.787
57,87.028
58,88.168
59,89.153
60,90.422
61,91.549
62,92.73
63,93.776
64,94.676
65,95.495
66,96.433
67,97.41
68,98.531
69,99.69
70,100.759
71,101.826
72,102.879
73,103.944
74,105.013
75,106.095
76,107.182
77,108.266
78,109.348
79,110.429
80,111.518
81,112.608
82,113.697
83,114.789
84,115.883
85,116.975
86,118.065
87,119.156
88,120.25
89,121.338
90,122.425
91,123.518
92,124.608
93,125.7
94,126.79
95,127.88
96,128.966
97,130.057
98,131.149
99,132.24
100,133.331
101,134.423
