age,weight
1,35.5
2,35.942
3,36.491
4,37.311
5,37.826
6,38.414
7,38.956
8,39.503
9,40.209
10,41.114
11,41.85
12,42.417
13,43.215
14,43.638
15,44.62
16,45.446
17,46.296
18,47.224
19,48.012
20,48.918
21,49.841
22,50.559
23,51.172
24,51.827
25,52.572
26,53.217
27,53.869
28,54.677
29,55.507
30,56.552
31,57.344
32,58.476
33,59.629
34,60.543
35,61.581
36,62.601
37,63.152
38,64.376
39,65.545
40,66.593
41,67.561
42,68.712
43,70.063
44,71.348
45,72.725
46,73.587
47,74.805
48,75.986
49,77.222
50,78.305
51,78.98
52,79.974
53,81.436
54,82.3
55,83.561
56,84.632
57,85.995
58,87.44
59,88.484
60,89.689
61,91.253
62,92.871
63,93.798
64,95.505
65,96.759
66,97.782
67,98.916
68,99.997
69,101.088
70,102.259
71,103.418
72,104.551
73,105.67
74,106.788
75,107.898
76,109.007
77,110.12
78,111.229
79,112.333
80,113.435
81,114.534
82,115.632
83,116.728
84,117.822
85,118.914
86,120.004
87,121.092
88,122.178
89,123.262
90,124.344
91,125.425
92,126.505
93,127.584
94,128.66
95,129.735
96,130.809
97,131.882
98,132.954
99,134.025
100,135.096
101,136.165
