age,weight
1,54.692
2,55.222
3,55.641
4,56.055
5,56.839
6,57.218
7,57.288
8,57.225
9,57.462
10,58.017
11,58.574
12,59.364
13,60.014
14,60.7
15,61.48
16,62.175
17,62.883
18,63.701
19,64.532
20,65.287
21,65.881
22,66.572
23,67.27
24,67.881
25,68.565
26,69.17
27,69.931
28,70.674
29,71.664
30,72.418
31,73.29
32,74.22
33,74.905
34,75.968
35,76.961
36,77.99
37,78.971
38,79.809
39,80.73
40,81.643
41,82.516
42,83.337
43,84.357
44,85.253
45,86.133
46,87.038
47,87.798
48,88.83
49,89.714
50,90.514
51,91.47
52,92.048
53,93.2
54,94.282
55,95.173
56,96.163
57,97.121
58,97.781
59,98.835
60,99.739
61,100.577
62,101.314
63,102.268
64,103.244
65,104.082
66,104.883
67,105.874
68,107.063
69,107.91
70,108.783
71,109.867
72,110.832
73,112.061
74,113.037
75,114.084
76,114.901
77,115.896
78,116.874
79,117.861
80,118.87
81,119.864
82,120.872
83,121.863
84,122.863
85,123.86
86,124.867
87,125.872
88,126.878
89,127.882
90,128.885
91,129.895
92,130.903
93,131.918
94,132.935
95,133.95
96,134.967
97,135.982
98,137.0
99,138.021
100,139.041
101,140.074
