age,weight
1,33.0
2,33.988
3,34.925
4,35.867
5,36.84
6,37.622
7,38.785
8,39.636
9,40.57
10,41.697
11,42.835
12,43.893
13,44.68
14,45.843
15,46.937
16,47.997
17,49.241
18,50.51
19,51.769
20,52.972
21,54.174
22,55.283
23,56.56
24,57.509
25,58.988
26,60.169
27,61.427
28,62.452
29,63.464
30,64.733
31,65.826
32,66.876
33,67.869
34,68.628
35,69.526
36,70.612
37,71.383
38,72.672
39,73.687
40,74.991
41,75.958
42,77.048
43,78.213
44,79.207
45,80.104
46,80.806
47,82.068
48,82.823
49,83.809
50,84.519
51,85.998
52,87.125
53,88.243
54,89.44
55,90.603
56,91.827
57,92.881
58,93.815
59,94.991
60,95.968
61,97.467
62,98.371
63,99.864
64,100.551
65,101.709
66,102.471
67,103.977
68,104.381
69,105.176
70,106.099
71,106.971
72,107.928
73,108.857
74,109.841
75,110.746
76,111.698
77,112.656
78,113.616
79,114.593
80,115.571
81,116.559
82,117.544
83,118.539
84,119.537
85,120.54
86,121.548
87,122.559
88,123.574
89,124.591
90,125.611
91,126.632
92,127.656
93,128.682
94,129.709
95,130.738
96,131.77
97,132.805
98,133.841
99,134.878
100,135.917
101,136.956
