age,weight
1,28.75
2,29.422
3,29.898
4,30.409
5,31.044
6,31.815
7,32.095
8,32.811
9,33.638
10,34.362
11,35.264
12,36.163
13,37.115
14,38.259
15,39.319
16,40.291
17,41.447
18,42.541
19,43.753
20,44.714
21,45.962
22,46.847
23,47.791
24,48.861
25,49.828
26,50.777
27,51.572
28,52.358
29,53.311
30,54.374
31,55.269
32,56.321
33,57.333
34,58.426
35,59.662
36,60.36
37,61.558
38,62.751
39,63.775
40,65.086
41,66.015
42,67.094
43,68.194
44,69.286
45,70.32
46,71.231
47,72.383
48,73.306
49,74.374
50,75.338
51,76.501
52,77.645
53,78.709
54,79.874
55,80.878
56,81.842
57,82.802
58,83.985
59,84.615
60,85.47
61,86.3
62,87.336
63,88.358
64,89.251
65,90.503
66,90.99
67,91.855
68,92.796
69,93.531
70,94.491
71,95.425
72,96.411
73,97.361
74,98.359
75,99.371
76,100.384
77,101.422
78,102.468
79,103.529
80,104.596
81,105.672
82,106.759
83,107.852
84,108.952
85,110.059
86,111.174
87,112.293
88,113.415
89,114.544
90,115.676
91,116.812
92,117.953
93,119.097
94,120.241
95,121.385
96,122.531
97,123.678
98,124.826
99,125.977
100,127.129
101,128.279
