age,weight
1,60.29
2,60.838
3,61.331
4,61.855
5,62.551
6,63.133
7,63.813
8,64.351
9,65.009
10,65.699
11,66.361
12,67.14
13,67.798
14,68.665
15,69.452
16,70.174
17,71.008
18,71.671
19,72.254
20,73.107
21,73.765
22,74.604
23,75.423
24,76.266
25,77.098
26,77.935
27,78.527
28,79.386
29,80.438
30,81.423
31,82.346
32,83.45
33,84.407
34,85.44
35,86.272
36,87.061
37,88.023
38,88.809
39,89.737
40,90.834
41,91.614
42,92.714
43,93.77
44,95.02
45,95.687
46,96.765
47,97.625
48,98.59
49,99.403
50,100.292
51,101.171
52,102.104
53,103.182
54,104.041
55,104.892
56,105.973
57,106.718
58,107.356
59,108.162
60,109.045
61,109.974
62,110.909
63,112.009
64,112.936
65,113.811
66,114.765
67,115.863
68,116.895
69,117.803
70,118.562
71,119.658
72,120.462
73,120.994
74,121.896
75,122.546
76,123.459
77,124.26
78,125.119
79,125.951
80,126.776
81,127.632
82,128.467
83,129.331
84,130.183
85,131.045
86,131.909
87,132.776
88,133.647
89,134.519
90,135.392
91,136.266
92,137.142
93,138.022
94,138.91
95,139.801
96,140.692
97,141.586
98,142.487
99,143.385
100,144.282
101,145.178
