age,weight
1,34.0
2,34.695
3,35.267
4,36.133
5,36.809
6,37.903
7,38.617
8,39.451
9,40.174
10,41.034
11,41.615
12,42.464
13,43.487
14,44.359
15,45.16
16,46.288
17,47.38
18,48.193
19,49.363
20,50.171
21,51.125
22,51.792
23,52.727
24,53.88
25,54.763
26,55.891
27,56.925
28,58.102
29,59.268
30,60.34
31,61.284
32,62.296
33,63.333
34,64.155
35,65.107
36,66.63
37,67.314
38,68.565
39,69.856
40,70.91
41,72.137
42,73.225
43,74.179
44,75.792
45,77.052
46,77.224
47,77.975
48,78.557
49,79.882
50,80.759
51,81.695
52,82.6
53,83.84
54,85.237
55,86.491
56,87.541
57,88.497
58,89.631
59,90.904
60,91.988
61,92.772
62,93.329
63,94.426
64,95.851
65,96.869
66,97.826
67,98.884
68,99.885
69,100.623
70,101.899
71,102.929
72,104.002
73,105.059
74,106.117
75,107.174
76,108.212
77,109.299
78,110.36
79,111.432
80,112.502
81,113.574
82,114.647
83,115.72
84,116.796
85,117.871
86,118.948
87,120.025
88,121.103
89,122.181
90,123.26
91,124.34
92,125.42
93,126.498
94,127.575
95,128.654
96,129.732
97,130.812
98,131.891
99,132.969
100,134.046
101,135.126
