age,weight
1,27.0
2,27.584
3,28.461
4,29.182
5,29.923
6,30.486
7,31.376
8,32.201
9,33.003
10,33.973
11,35.035
12,35.811
13,36.721
14,37.884
15,38.751
16,39.701
17,40.655
18,41.614
19,42.731
20,43.744
21,44.768
22,45.705
23,46.556
24,47.631
25,48.566
26,49.41
27,50.492
28,51.226
29,52.318
30,52.991
31,53.812
32,54.829
33,55.807
34,56.595
35,57.788
36,58.807
37,59.545
38,60.57
39,61.625
40,62.738
41,63.819
42,64.973
43,66.057
44,66.989
45,67.927
46,69.1
47,70.372
48,71.725
49,72.742
50,74.042
51,75.299
52,76.327
53,77.544
54,78.888
55,79.703
56,80.93
57,81.974
58,83.144
59,84.257
60,85.524
61,86.617
62,87.342
63,88.636
64,89.47
65,90.718
66,91.905
67,92.775
68,94.162
69,95.373
70,96.598
71,97.633
72,98.802
73,100.155
74,101.317
75,102.614
76,103.686
77,104.989
78,105.948
79,107.114
80,108.256
81,109.399
82,110.554
83,111.686
84,112.841
85,113.966
86,115.11
87,116.248
88,117.389
89,118.528
90,119.666
91,120.805
92,121.941
93,123.076
94,124.21
95,125.343
96,126.473
97,127.606
98,128.738
99,129.867
100,130.993
101,132.12
