age,weight
1,33.25
2,34.044
3,34.894
4,35.821
5,36.636
6,37.689
7,38.524
8,39.379
9,40.337
10,41.279
11,42.253
12,43.161
13,44.019
14,45.105
15,45.972
16,47.09
17,47.892
18,48.758
19,49.65
20,50.547
21,51.689
22,52.619
23,53.604
24,54.531
25,55.623
26,56.63
27,57.653
28,58.755
29,59.786
30,61.053
31,61.953
32,63.052
33,63.66
34,64.66
35,65.567
36,66.697
37,67.712
38,68.751
39,69.68
40,70.78
41,71.698
42,72.684
43,73.851
44,74.747
45,75.606
46,76.389
47,77.071
48,77.737
49,78.563
50,79.388
51,80.284
52,81.362
53,82.279
54,83.224
55,84.319
56,85.416
57,86.35
58,87.449
59,88.235
60,89.381
61,90.429
62,91.276
63,92.48
64,93.329
65,94.507
66,95.349
67,96.353
68,97.659
69,98.612
70,99.631
71,100.665
72,101.867
73,103.142
74,104.414
75,105.827
76,107.04
77,108.26
78,109.457
79,110.656
80,111.855
81,113.045
82,114.241
83,115.414
84,116.584
85,117.746
86,118.902
87,120.053
88,121.199
89,122.341
90,123.477
91,124.61
92,125.737
93,126.859
94,127.981
95,129.099
96,130.216
97,131.327
98,132.435
99,133.54
100,134.642
101,135.742
