age,weight
1,38.47
2,39.336
3,40.479
4,41.348
5,42.225
6,43.201
7,44.194
8,45.205
9,46.316
10,47.414
11,48.398
12,49.453
13,50.313
14,51.578
15,52.617
16,53.777
17,54.787
18,56.017
19,57.173
20,58.234
21,59.453
22,60.67
23,61.892
24,62.921
25,63.908
26,65.102
27,66.195
28,67.099
29,67.252
30,68.133
31,69.032
32,69.949
33,70.884
34,71.918
35,73.055
36,74.093
37,74.924
38,76.014
39,77.254
40,78.262
41,79.601
42,80.756
43,81.691
44,83.119
45,84.213
46,85.445
47,86.582
48,87.768
49,89.065
50,89.776
51,90.921
52,91.612
53,92.878
54,93.976
55,95.205
56,96.517
57,98.031
58,99.436
59,100.99
60,102.033
61,103.698
62,104.54
63,105.847
64,106.787
65,107.661
66,108.16
67,108.9
68,110.295
69,111.161
70,112.196
71,113.153
72,114.11
73,115.034
74,115.976
75,116.965
76,117.91
77,118.876
78,119.83
79,120.784
80,121.734
81,122.688
82,123.645
83,124.598
84,125.552
85,126.504
86,127.457
87,128.408
88,129.361
89,130.316
90,131.274
91,132.233
92,133.192
93,134.151
94,135.104
95,136.057
96,137.014
97,137.974
98,138.936
99,139.898
100,140.862
101,141.823
