age,weight
1,34.0
2,34.625
3,35.176
4,35.883
5,36.58
6,37.505
7,38.335
8,39.215
9,40.218
10,41.103
11,42.206
12,43.093
13,44.012
14,44.877
15,45.718
16,46.57
17,47.506
18,48.507
19,49.592
20,50.559
21,51.678
22,52.704
23,53.752
24,54.737
25,55.812
26,56.894
27,57.893
28,58.856
29,59.897
30,60.939
31,62.021
32,63.194
33,64.169
34,65.352
35,66.48
36,67.504
37,68.489
38,69.466
39,70.678
40,71.654
41,72.584
42,73.559
43,74.646
44,75.684
45,76.737
46,77.874
47,79.315
48,80.62
49,81.571
50,82.88
51,83.86
52,84.964
53,86.344
54,87.601
55,88.595
56,89.933
57,90.824
58,91.879
59,92.738
60,93.744
61,94.662
62,95.6
63,96.708
64,97.651
65,98.423
66,99.057
67,99.785
68,100.528
69,101.237
70,102.104
71,102.957
72,103.831
73,104.708
74,105.608
75,106.523
76,107.445
77,108.396
78,109.354
79,110.326
80,111.307
81,112.298
82,113.299
83,114.308
84,115.326
85,116.351
86,117.383
87,118.419
88,119.461
89,120.507
90,121.559
91,122.614
92,123.673
93,124.74
94,125.808
95,126.877
96,127.95
97,129.025
98,130.102
99,131.179
100,132.26
101,133.342
