age,weight
1,42.0
2,42.763
3,43.694
4,44.609
5,45.617
6,46.488
7,47.549
8,48.304
9,49.448
10,50.457
11,51.483
12,52.546
13,53.368
14,54.282
15,55.444
16,56.347
17,57.225
18,57.991
19,58.994
20,59.932
21,60.83
22,61.876
23,62.685
24,63.711
25,64.648
26,65.566
27,66.488
28,67.32
29,68.272
30,69.195
31,70.142
32,71.415
33,72.455
34,73.465
35,74.376
36,75.433
37,76.734
38,78.048
39,78.91
40,80.098
41,81.169
42,82.296
43,83.284
44,84.378
45,85.551
46,86.655
47,87.721
48,88.328
49,89.715
50,90.903
51,91.856
52,92.995
53,94.141
54,95.089
55,96.265
56,97.3
57,98.235
58,99.348
59,100.486
60,101.421
61,102.584
62,103.478
63,104.444
64,105.344
65,106.323
66,107.133
67,108.282
68,109.432
69,110.355
70,111.379
71,112.359
72,113.353
73,114.333
74,115.337
75,116.338
76,117.325
77,118.321
78,119.31
79,120.3
80,121.289
81,122.279
82,123.27
83,124.26
84,125.251
85,126.24
86,127.229
87,128.218
88,129.207
89,130.197
90,131.185
91,132.174
92,133.164
93,134.153
94,135.143
95,136.133
96,137.124
97,138.115
98,139.106
99,140.097
100,141.089
101,142.082
