age,weight
1,32.289
2,32.413
3,32.805
4,33.326
5,33.99
6,34.962
7,35.776
8,36.487
9,37.212
10,38.07
11,38.785
12,39.557
13,40.154
14,40.912
15,41.593
16,42.24
17,42.961
18,43.818
19,44.458
20,45.331
21,46.009
22,46.857
23,47.719
24,48.666
25,49.61
26,50.639
27,51.503
28,52.668
29,53.586
30,54.635
31,55.655
32,56.837
33,57.796
34,58.812
35,60.146
36,61.464
37,62.492
38,63.702
39,64.794
40,65.801
41,66.831
42,67.682
43,68.764
44,69.702
45,70.608
46,71.482
47,72.515
48,73.498
49,74.654
50,75.895
51,77.031
52,78.336
53,79.296
54,80.153
55,80.026
56,80.485
57,81.405
58,82.484
59,83.81
60,85.274
61,86.524
62,88.052
63,89.323
64,90.532
65,91.821
66,93.035
67,94.135
68,95.293
69,96.469
70,97.462
71,98.611
72,99.737
73,100.871
74,102.0
75,103.132
76,104.266
77,105.386
78,106.52
79,107.652
80,108.786
81,109.918
82,111.052
83,112.187
84,113.319
85,114.455
86,115.59
87,116.724
88,117.86
89,118.994
90,120.128
91,121.261
92,122.394
93,123.525
94,124.657
95,125.787
96,126.918
97,128.05
98,129.179
99,130.31
100,131.439
101,132.568
