age,weight
1,23.752
2,24.659
3,25.439
4,26.446
5,27.659
6,28.803
7,30.052
8,31.078
9,32.28
10,33.275
11,34.56
12,35.679
13,36.881
14,37.849
15,39.04
16,40.254
17,41.478
18,42.707
19,43.884
20,45.126
21,46.149
22,47.212
23,48.234
24,49.442
25,50.656
26,51.704
27,52.793
28,53.936
29,55.056
30,56.239
31,57.333
32,58.502
33,59.659
34,60.699
35,61.808
36,62.856
37,63.931
38,64.973
39,65.959
40,67.101
41,68.032
42,68.855
43,69.565
44,70.476
45,71.359
46,72.274
47,73.107
48,73.846
49,75.006
50,75.944
51,77.175
52,78.493
53,79.634
54,80.958
55,82.275
56,83.44
57,84.77
58,85.982
59,87.242
60,88.482
61,89.465
62,90.791
63,91.899
64,91.791
65,92.687
66,93.344
67,94.256
68,95.466
69,96.634
70,97.831
71,99.007
72,100.31
73,101.644
74,102.635
75,103.806
76,105.112
77,106.291
78,107.493
79,108.685
80,109.87
81,111.033
82,112.204
83,113.376
84,114.533
85,115.696
86,116.854
87,118.009
88,119.155
89,120.3
90,121.442
91,122.58
92,123.716
93,124.85
94,125.983
95,127.113
96,128.238
97,129.362
98,130.484
99,131.604
100,132.722
101,133.839
