age,weight
1,32.5
2,33.301
3,33.981
4,35.109
5,36.111
6,37.136
7,38.158
8,39.303
9,40.225
10,41.009
11,42.229
12,43.133
13,44.194
14,45.144
15,45.843
16,46.557
17,47.518
18,48.502
19,49.49
20,50.556
21,51.618
22,52.731
23,53.766
24,54.818
25,55.866
26,57.118
27,58.164
28,59.23
29,60.307
30,61.344
31,62.499
32,63.366
33,64.278
34,65.277
35,66.313
36,67.174
37,68.101
38,69.118
39,70.052
40,71.234
41,72.602
42,73.87
43,74.917
44,76.291
45,77.249
46,78.182
47,79.41
48,80.164
49,81.427
50,82.428
51,83.723
52,84.621
53,85.851
54,87.19
55,88.613
56,89.73
57,90.827
58,92.15
59,93.251
60,93.348
61,95.107
62,96.033
63,97.201
64,98.177
65,99.63
66,100.584
67,101.739
68,102.728
69,104.178
70,105.23
71,106.386
72,107.533
73,108.633
74,109.753
75,110.848
76,111.976
77,113.069
78,114.17
79,115.264
80,116.351
81,117.437
82,118.517
83,119.596
84,120.669
85,121.742
86,122.812
87,123.88
88,124.944
89,126.005
90,127.065
91,128.122
92,129.179
93,130.235
94,131.289
95,132.342
96,133.392
97,134.441
98,135.489
99,136.537
100,137.583
101,138.629
