age,weight
1,36.5
2,37.439
3,38.351
4,39.259
5,40.253
6,41.032
7,42.005
8,42.891
9,43.808
10,44.584
11,45.498
12,46.336
13,47.362
14,48.148
15,48.99
16,49.911
17,50.771
18,51.698
19,52.659
20,53.642
21,54.599
22,55.376
23,56.205
24,57.062
25,57.924
26,58.773
27,59.834
28,60.723
29,61.51
30,62.427
31,63.348
32,64.289
33,65.313
34,66.179
35,67.173
36,68.291
37,68.978
38,70.096
39,70.773
40,71.827
41,72.58
42,73.509
43,74.614
44,75.45
45,76.365
46,77.315
47,78.248
48,79.078
49,80.218
50,80.973
51,81.846
52,82.986
53,83.807
54,85.105
55,85.69
56,86.581
57,87.374
58,88.164
59,88.693
60,89.644
61,90.212
62,91.168
63,91.993
64,92.701
65,93.78
66,94.668
67,95.612
68,96.386
69,97.298
70,98.253
71,98.897
72,100.044
73,100.736
74,101.591
75,102.279
76,103.097
77,103.99
78,104.882
79,105.84
80,106.771
81,107.737
82,108.696
83,109.686
84,110.688
85,111.693
86,112.712
87,113.744
88,114.779
89,115.819
90,116.865
91,117.926
92,118.993
93,120.067
94,121.152
95,122.243
96,123.334
97,124.43
98,125.529
99,126.634
100,127.742
101,128.855
