age,weight
1,37.0
2,37.674
3,38.488
4,39.15
5,39.937
6,40.695
7,41.382
8,42.382
9,43.113
10,43.958
11,45.029
12,45.768
13,46.739
14,47.644
15,48.575
16,49.21
17,50.018
18,50.917
19,51.986
20,52.891
21,53.954
22,54.808
23,55.748
24,56.587
25,57.232
26,57.802
27,58.145
28,58.896
29,59.437
30,60.317
31,61.352
32,62.029
33,63.013
34,64.001
35,64.844
36,65.402
37,66.425
38,67.107
39,68.085
40,68.751
41,69.651
42,70.373
43,71.015
44,72.019
45,73.013
46,73.851
47,74.918
48,76.046
49,77.153
50,78.49
51,79.403
52,80.292
53,81.071
54,82.191
55,83.468
56,84.493
57,85.763
58,86.765
59,87.741
60,88.641
61,89.819
62,91.079
63,91.963
64,93.299
65,94.422
66,95.555
67,96.528
68,97.911
69,98.855
70,99.859
71,100.97
72,102.047
73,103.143
74,104.231
75,105.349
76,106.429
77,107.522
78,108.62
79,109.716
80,110.816
81,111.915
82,113.017
83,114.116
84,115.217
85,116.318
86,117.418
87,118.519
88,119.619
89,120.718
90,121.817
91,122.916
92,124.016
93,125.116
94,126.217
95,127.317
96,128.416
97,129.514
98,130.61
99,131.707
100,132.803
101,133.9
