age,weight
1,33.5
2,34.254
3,35.312
4,36.204
5,37.295
6,38.219
7,39.118
8,39.872
9,40.561
10,41.525
11,42.461
12,43.36
13,44.319
14,45.346
15,46.227
16,47.348
17,48.439
18,49.329
19,50.169
20,51.082
21,52.202
22,53.246
23,54.458
24,55.549
25,56.62
26,57.702
27,58.838
28,60.004
29,61.095
30,62.365
31,63.517
32,64.65
33,66.071
34,67.275
35,68.699
36,69.854
37,71.2
38,72.339
39,73.686
40,74.491
41,75.863
42,76.833
43,78.121
44,79.408
45,80.555
46,81.587
47,83.031
48,84.2
49,85.313
50,86.437
51,87.607
52,88.559
53,89.706
54,90.746
55,91.697
56,92.528
57,93.5
58,94.167
59,94.852
60,95.442
61,96.596
62,97.553
63,98.616
64,99.724
65,100.89
66,102.081
67,103.173
68,104.143
69,105.492
70,106.827
71,108.001
72,109.183
73,110.337
74,111.475
75,112.593
76,113.733
77,114.857
78,115.967
79,117.071
80,118.164
81,119.252
82,120.333
83,121.411
84,122.484
85,123.553
86,124.616
87,125.676
88,126.733
89,127.785
90,128.834
91,129.881
92,130.925
93,131.967
94,133.007
95,134.047
96,135.084
97,136.12
98,137.153
99,138.187
100,139.219
101,140.25
