age,weight
1,38.5
2,39.358
3,40.257
4,41.191
5,41.633
6,42.489
7,43.427
8,44.341
9,45.281
10,46.338
11,47.474
12,48.692
13,49.907
14,50.767
15,51.59
16,52.583
17,53.651
18,54.791
19,55.801
20,56.823
21,57.706
22,58.929
23,59.818
24,61.059
25,62.18
26,63.267
27,64.281
28,65.432
29,66.37
30,67.421
31,68.321
32,69.438
33,70.741
34,71.711
35,72.724
36,73.855
37,75.237
38,76.459
39,77.875
40,79.035
41,80.27
42,81.44
43,82.803
44,83.937
45,85.301
46,86.505
47,87.807
48,88.997
49,90.45
50,91.689
51,93.036
52,94.298
53,95.321
54,96.545
55,97.929
56,99.221
57,100.581
58,102.079
59,103.325
60,104.74
61,106.004
62,107.086
63,108.324
64,109.422
65,110.535
66,111.549
67,112.838
68,113.667
69,114.694
70,115.777
71,116.94
72,118.448
73,119.699
74,120.476
75,121.864
76,122.887
77,124.086
78,125.444
79,126.592
80,127.738
81,128.813
82,129.914
83,130.978
84,132.043
85,133.107
86,134.146
87,135.175
88,136.187
89,137.189
90,138.182
91,139.169
92,140.152
93,141.125
94,142.094
95,143.057
96,144.016
97,144.971
98,145.922
99,146.871
100,147.817
101,148.761
