age,weight
1,38.0
2,38.62
3,39.83
4,40.506
5,41.299
6,42.314
7,43.067
8,44.052
9,44.746
10,45.572
11,46.529
12,47.234
13,47.933
14,48.917
15,49.733
16,50.749
17,51.63
18,52.67
19,53.742
20,55.048
21,56.274
22,57.403
23,58.572
24,59.905
25,60.943
26,62.197
27,63.521
28,64.625
29,65.637
30,66.631
31,67.535
32,68.48
33,69.239
34,70.155
35,71.23
36,72.086
37,73.223
38,74.285
39,75.478
40,76.667
41,78.02
42,79.058
43,80.033
44,80.985
45,82.221
46,83.665
47,85.067
48,86.232
49,87.383
50,88.459
51,89.304
52,90.457
53,91.78
54,93.144
55,94.533
56,95.916
57,97.618
58,98.992
59,100.577
60,101.711
61,103.283
62,104.372
63,105.543
64,106.952
65,108.297
66,109.527
67,110.844
68,111.795
69,112.987
70,114.248
71,115.398
72,116.55
73,117.667
74,118.774
75,119.845
76,120.925
77,121.998
78,123.054
79,124.1
80,125.137
81,126.165
82,127.183
83,128.199
84,129.204
85,130.203
86,131.195
87,132.183
88,133.165
89,134.143
90,135.117
91,136.088
92,137.056
93,138.022
94,138.987
95,139.95
96,140.911
97,141.872
98,142.83
99,143.787
100,144.741
101,145.696
