age,weight
1,35.25
2,36.145
3,36.993
4,37.926
5,38.769
6,39.774
7,40.588
8,41.51
9,42.413
10,43.443
11,44.409
12,45.336
13,46.234
14,47.396
15,48.209
16,49.188
17,50.147
18,51.159
19,52.082
20,52.825
21,53.903
22,54.816
23,55.975
24,56.974
25,57.963
26,58.861
27,59.618
28,60.833
29,61.567
30,62.727
31,63.52
32,64.432
33,65.291
34,66.07
35,67.184
36,67.978
37,69.151
38,70.018
39,70.997
40,71.952
41,73.022
42,73.837
43,74.66
44,75.693
45,76.325
46,77.292
47,78.316
48,79.255
49,80.447
50,81.596
51,82.598
52,83.733
53,84.803
54,85.767
55,87.034
56,87.9
57,89.106
58,89.978
59,91.056
60,91.634
61,92.659
62,94.002
63,95.167
64,96.531
65,97.624
66,98.762
67,98.665
68,100.388
69,101.396
70,102.697
71,103.841
72,104.985
73,106.103
74,107.135
75,108.296
76,109.387
77,110.515
78,111.623
79,112.731
80,113.833
81,114.927
82,116.03
83,117.124
84,118.22
85,119.312
86,120.402
87,121.49
88,122.576
89,123.662
90,124.746
91,125.829
92,126.91
93,127.99
94,129.069
95,130.147
96,131.224
97,132.298
98,133.371
99,134.444
100,135.515
101,136.586
