age,weight
1,37.0
2,37.643
3,38.256
4,38.927
5,39.635
6,40.24
7,40.868
8,41.603
9,42.327
10,43.303
11,44.129
12,45.033
13,45.716
14,46.615
15,47.366
16,48.261
17,49.081
18,50.063
19,51.302
20,52.226
21,53.286
22,54.315
23,55.062
24,56.312
25,56.948
26,57.915
27,58.891
28,59.959
29,61.106
30,62.179
31,63.392
32,64.727
33,65.82
34,66.813
35,67.883
36,68.78
37,69.806
38,70.897
39,71.808
40,72.753
41,73.86
42,74.625
43,75.579
44,76.267
45,77.215
46,77.994
47,78.756
48,79.546
49,80.349
50,81.491
51,82.57
52,83.452
53,84.503
54,85.511
55,86.493
56,87.566
57,88.399
58,89.499
59,90.729
60,91.545
61,92.569
62,92.502
63,92.84
64,93.541
65,94.411
66,95.648
67,96.901
68,98.033
69,99.456
70,100.778
71,101.97
72,103.174
73,104.375
74,105.573
75,106.757
76,107.952
77,109.133
78,110.301
79,111.465
80,112.619
81,113.768
82,114.911
83,116.049
84,117.181
85,118.308
86,119.431
87,120.551
88,121.665
89,122.778
90,123.892
91,125.001
92,126.109
93,127.214
94,128.317
95,129.416
96,130.513
97,131.606
98,132.697
99,133.786
100,134.875
101,135.963
