age,weight
1,44.5
2,45.533
3,46.441
4,47.551
5,48.81
6,49.708
7,50.489
8,51.704
9,52.744
10,53.826
11,54.891
12,56.17
13,57.125
14,58.368
15,59.366
16,60.342
17,61.346
18,62.52
19,63.629
20,64.576
21,65.818
22,66.862
23,67.942
24,69.082
25,70.106
26,70.686
27,72.145
28,72.913
29,73.971
30,74.999
31,75.794
32,76.928
33,77.696
34,78.863
35,79.53
36,81.014
37,81.601
38,82.739
39,83.697
40,84.317
41,85.298
42,86.426
43,87.173
44,88.19
45,89.126
46,90.062
47,91.19
48,92.144
49,93.096
50,93.54
51,93.992
52,94.448
53,95.746
54,96.561
55,97.576
56,98.359
57,98.991
58,99.439
59,100.027
60,100.9
61,101.93
62,102.343
63,103.386
64,103.763
65,104.404
66,104.558
67,104.82
68,105.466
69,105.553
70,105.922
71,106.295
72,106.678
73,107.099
74,107.532
75,107.977
76,108.465
77,109.014
78,109.648
79,110.313
80,111.016
81,111.76
82,112.538
83,113.342
84,114.167
85,115.022
86,115.898
87,116.796
88,117.717
89,118.656
90,119.609
91,120.583
92,121.566
93,122.561
94,123.569
95,124.589
96,125.621
97,126.662
98,127.71
99,128.766
100,129.829
101,130.899
