age,weight
1,33.222
2,33.651
3,34.221
4,34.806
5,35.509
6,36.123
7,36.814
8,37.584
9,38.304
10,39.122
11,39.777
12,40.699
13,41.705
14,42.544
15,42.799
16,43.381
17,44.461
18,45.568
19,46.602
20,47.521
21,48.66
22,49.49
23,50.44
24,50.945
25,51.765
26,52.819
27,54.122
28,55.178
29,56.456
30,57.697
31,59.044
32,60.044
33,61.231
34,62.422
35,63.533
36,64.902
37,66.131
38,67.349
39,68.488
40,69.619
41,70.637
42,71.877
43,73.063
44,74.178
45,75.029
46,76.345
47,77.107
48,77.946
49,79.074
50,80.081
51,81.207
52,82.264
53,83.324
54,84.275
55,85.361
56,86.377
57,87.763
58,88.789
59,89.861
60,91.022
61,92.196
62,93.145
63,94.557
64,95.883
65,97.355
66,98.633
67,99.576
68,101.075
69,102.494
70,103.708
71,104.984
72,106.22
73,107.433
74,108.613
75,109.826
76,111.017
77,112.188
78,113.355
79,114.509
80,115.655
81,116.791
82,117.922
83,119.042
84,120.156
85,121.263
86,122.365
87,123.467
88,124.561
89,125.654
90,126.742
91,127.824
92,128.903
93,129.979
94,131.053
95,132.125
96,133.194
97,134.263
98,135.327
99,136.39
100,137.451
101,138.511
