age,weight
1,28.5
2,29.543
3,30.289
4,31.118
5,32.056
6,32.979
7,33.842
8,34.882
9,36.029
10,37.06
11,38.082
12,39.154
13,40.215
14,41.168
15,42.199
16,43.255
17,44.271
18,45.334
19,46.415
20,47.624
21,48.662
22,49.578
23,50.759
24,51.583
25,52.685
26,53.655
27,54.496
28,55.728
29,56.811
30,57.6
31,58.641
32,59.638
33,60.599
34,61.834
35,62.857
36,63.939
37,64.902
38,65.836
39,66.827
40,67.828
41,68.873
42,69.746
43,70.881
44,71.89
45,73.109
46,74.226
47,75.186
48,75.95
49,77.246
50,78.066
51,79.408
52,80.438
53,81.668
54,83.014
55,84.061
56,85.328
57,86.383
58,87.57
59,88.557
60,89.592
61,90.82
62,92.013
63,93.045
64,94.19
65,95.442
66,96.542
67,97.488
68,98.643
69,99.699
70,100.804
71,101.814
72,102.49
73,103.44
74,104.372
75,105.287
76,106.208
77,107.226
78,108.214
79,109.196
80,110.212
81,111.232
82,112.255
83,113.287
84,114.33
85,115.378
86,116.429
87,117.488
88,118.548
89,119.612
90,120.684
91,121.761
92,122.837
93,123.918
94,125.008
95,126.102
96,127.195
97,128.293
98,129.386
99,130.484
100,131.587
101,132.693
