age,weight
1,34.0
2,34.762
3,35.54
4,36.494
5,37.302
6,38.295
7,39.199
8,40.142
9,41.057
10,42.018
11,42.982
12,44.196
13,45.313
14,46.381
15,47.26
16,48.274
17,49.413
18,50.38
19,51.57
20,52.617
21,53.719
22,54.593
23,55.107
24,56.342
25,57.473
26,58.791
27,59.885
28,60.81
29,61.84
30,62.793
31,63.876
32,64.832
33,65.712
34,66.806
35,67.832
36,68.864
37,69.717
38,70.553
39,71.631
40,72.669
41,73.461
42,74.595
43,75.374
44,76.492
45,77.275
46,77.89
47,78.82
48,79.554
49,79.841
50,80.224
51,80.652
52,81.675
53,82.62
54,83.66
55,84.406
56,85.277
57,86.253
58,86.887
59,87.938
60,88.73
61,89.807
62,90.891
63,91.792
64,92.65
65,94.046
66,94.559
67,95.576
68,96.05
69,97.103
70,98.362
71,99.123
72,100.162
73,101.522
74,102.188
75,103.332
76,104.535
77,105.627
78,106.725
79,107.828
80,108.955
81,110.025
82,111.142
83,112.254
84,113.364
85,114.475
86,115.586
87,116.699
88,117.81
89,118.925
90,120.038
91,121.15
92,122.264
93,123.376
94,124.49
95,125.602
96,126.714
97,127.828
98,128.938
99,130.049
100,131.158
101,132.264
