age,weight
1,32.0
2,32.939
3,33.875
4,34.66
5,35.588
6,36.513
7,37.557
8,38.383
9,39.222
10,40.251
11,41.31
12,42.332
13,43.459
14,44.488
15,45.633
16,46.772
17,47.838
18,49.072
19,50.182
20,51.336
21,52.414
22,53.522
23,54.346
24,55.616
25,56.725
26,57.799
27,58.88
28,60.076
29,61.154
30,62.212
31,63.24
32,64.447
33,65.429
34,66.496
35,67.499
36,68.293
37,69.542
38,70.493
39,71.463
40,72.325
41,73.511
42,74.52
43,75.258
44,76.216
45,77.152
46,78.089
47,78.993
48,79.788
49,80.922
50,81.717
51,82.957
52,83.828
53,85.289
54,85.982
55,87.311
56,88.559
57,89.429
58,90.538
59,91.748
60,92.664
61,93.877
62,95.383
63,96.138
64,97.08
65,98.332
66,99.18
67,100.496
68,101.271
69,102.339
70,103.578
71,104.779
72,105.699
73,106.853
74,107.872
75,109.186
76,110.276
77,111.422
78,112.541
79,113.635
80,114.746
81,115.843
82,116.957
83,118.045
84,119.137
85,120.221
86,121.305
87,122.384
88,123.46
89,124.534
90,125.605
91,126.676
92,127.745
93,128.814
94,129.876
95,130.939
96,132.001
97,133.062
98,134.122
99,135.179
100,136.237
101,137.294
