age,weight
1,35.0
2,35.635
3,36.377
4,37.204
5,38.236
6,39.136
7,40.1
8,41.007
9,41.971
10,42.951
11,43.975
12,44.909
13,45.898
14,46.819
15,47.577
16,48.485
17,49.361
18,50.267
19,51.108
20,52.215
21,53.181
22,54.295
23,55.213
24,56.195
25,57.071
26,58.029
27,59.015
28,60.046
29,60.875
30,62.101
31,63.178
32,63.345
33,63.997
34,64.995
35,65.971
36,66.893
37,68.105
38,69.227
39,70.161
40,71.249
41,72.25
42,73.34
43,74.35
44,75.462
45,76.46
46,77.385
47,78.509
48,79.572
49,80.604
50,81.653
51,82.709
52,83.882
53,84.992
54,85.598
55,87.033
56,87.974
57,88.629
58,89.75
59,90.626
60,91.364
61,92.486
62,93.684
63,94.262
64,95.891
65,96.859
66,97.692
67,98.551
68,99.788
69,100.972
70,101.866
71,102.765
72,103.632
73,104.6
74,105.564
75,106.524
76,107.424
77,108.432
78,109.404
79,110.392
80,111.396
81,112.408
82,113.424
83,114.447
84,115.479
85,116.51
86,117.545
87,118.584
88,119.629
89,120.68
90,121.733
91,122.792
92,123.849
93,124.908
94,125.97
95,127.037
96,128.108
97,129.174
98,130.242
99,131.309
100,132.377
101,133.451
