age,weight
1,40.586
2,41.602
3,42.852
4,43.617
5,44.858
6,45.605
7,45.868
8,46.559
9,47.841
10,49.334
11,50.003
12,51.845
13,53.008
14,54.141
15,55.152
16,56.13
17,56.945
18,57.725
19,58.492
20,59.328
21,59.501
22,60.544
23,61.398
24,62.511
25,63.531
26,64.681
27,66.091
28,66.952
29,68.225
30,69.026
31,69.957
32,71.045
33,72.072
34,72.967
35,73.824
36,74.703
37,75.375
38,76.334
39,76.905
40,78.196
41,78.709
42,79.939
43,80.658
44,81.663
45,82.449
46,83.561
47,84.772
48,85.573
49,86.925
50,87.92
51,88.842
52,89.748
53,90.672
54,91.294
55,92.596
56,93.418
57,94.244
58,95.462
59,96.3
60,97.498
61,98.384
62,99.331
63,100.124
64,101.161
65,102.376
66,103.474
67,104.557
68,105.891
69,107.165
70,108.337
71,109.497
72,110.648
73,111.782
74,112.9
75,114.032
76,115.146
77,116.249
78,117.343
79,118.429
80,119.509
81,120.581
82,121.649
83,122.713
84,123.769
85,124.821
86,125.869
87,126.914
88,127.956
89,128.995
90,130.03
91,131.062
92,132.091
93,133.121
94,134.15
95,135.175
96,136.199
97,137.221
98,138.244
99,139.266
100,140.287
101,141.307
