age,weight
1,36.5
2,37.189
3,37.885
4,38.606
5,39.565
6,40.363
7,41.001
8,41.734
9,42.603
10,42.933
11,43.547
12,44.272
13,44.997
14,45.937
15,46.666
16,47.528
17,48.504
18,49.401
19,50.45
20,51.385
21,52.623
22,53.459
23,54.513
24,55.493
25,56.268
26,57.147
27,57.99
28,58.847
29,59.952
30,60.782
31,61.706
32,62.737
33,63.802
34,64.804
35,65.856
36,67.104
37,68.223
38,69.285
39,70.732
40,71.988
41,73.102
42,74.32
43,75.49
44,76.475
45,77.424
46,77.777
47,78.496
48,79.82
49,80.475
50,81.61
51,82.785
52,83.906
53,84.941
54,86.346
55,87.758
56,88.725
57,90.183
58,91.429
59,92.397
60,94.042
61,94.73
62,96.255
63,97.654
64,98.802
65,100.052
66,101.607
67,102.985
68,103.909
69,105.42
70,106.824
71,108.077
72,109.349
73,110.597
74,111.809
75,112.981
76,114.182
77,115.356
78,116.515
79,117.666
80,118.802
81,119.926
82,121.039
83,122.144
84,123.24
85,124.328
86,125.41
87,126.487
88,127.558
89,128.624
90,129.682
91,130.737
92,131.787
93,132.835
94,133.878
95,134.919
96,135.957
97,136.992
98,138.024
99,139.052
100,140.081
101,141.108
