age,weight
1,41.0
2,41.764
3,42.642
4,43.45
5,44.328
6,45.149
7,45.98
8,46.823
9,47.645
10,48.66
11,49.608
12,50.578
13,51.655
14,52.501
15,53.122
16,53.581
17,54.04
18,54.666
19,55.417
20,56.311
21,57.299
22,58.511
23,59.316
24,60.322
25,61.315
26,61.946
27,62.872
28,64.0
29,65.16
30,66.434
31,67.405
32,68.437
33,69.707
34,70.796
35,71.695
36,72.621
37,73.639
38,74.738
39,75.839
40,76.655
41,77.468
42,78.019
43,79.09
44,80.026
45,81.241
46,81.994
47,82.902
48,84.003
49,85.024
50,85.909
51,87.143
52,88.03
53,89.12
54,89.875
55,90.403
56,91.554
57,92.636
58,93.9
59,95.16
60,94.974
61,96.209
62,97.188
63,98.35
64,99.299
65,100.565
66,101.916
67,101.795
68,102.691
69,103.762
70,105.013
71,106.044
72,107.109
73,108.159
74,109.085
75,110.113
76,111.136
77,112.183
78,113.217
79,114.258
80,115.297
81,116.33
82,117.371
83,118.412
84,119.456
85,120.499
86,121.543
87,122.587
88,123.631
89,124.677
90,125.723
91,126.77
92,127.818
93,128.865
94,129.914
95,130.961
96,132.009
97,133.059
98,134.108
99,135.158
100,136.208
101,137.259
