age,weight
1,32.5
2,33.251
3,33.771
4,34.616
5,35.535
6,36.413
7,37.55
8,38.371
9,39.3
10,40.164
11,41.069
12,42.116
13,43.113
14,44.232
15,45.376
16,46.366
17,47.164
18,47.946
19,48.811
20,49.834
21,50.883
22,51.663
23,52.806
24,53.561
25,54.603
26,55.583
27,56.428
28,57.335
29,58.313
30,59.268
31,60.337
32,61.215
33,62.179
34,63.301
35,64.171
36,65.342
37,66.461
38,67.238
39,68.11
40,68.837
41,70.224
42,71.251
43,72.099
44,73.176
45,74.26
46,75.229
47,76.296
48,77.501
49,78.575
50,79.671
51,80.932
52,82.119
53,83.336
54,84.313
55,85.499
56,86.815
57,87.92
58,89.339
59,90.376
60,91.784
61,92.687
62,93.784
63,94.974
64,96.131
65,97.18
66,98.443
67,99.3
68,100.416
69,101.698
70,102.674
71,104.015
72,104.943
73,106.149
74,107.121
75,108.883
76,110.366
77,111.656
78,112.974
79,114.199
80,115.445
81,116.656
82,117.911
83,119.128
84,120.33
85,121.52
86,122.691
87,123.856
88,125.009
89,126.157
90,127.295
91,128.423
92,129.54
93,130.651
94,131.755
95,132.856
96,133.952
97,135.043
98,136.135
99,137.22
100,138.298
101,139.376
