age,weight
1,38.5
2,39.139
3,39.927
4,40.656
5,41.413
6,42.151
7,42.883
8,43.539
9,44.401
10,45.093
11,45.892
12,46.365
13,47.106
14,47.947
15,48.734
16,49.687
17,50.484
18,51.511
19,52.356
20,53.374
21,54.259
22,55.217
23,56.227
24,57.027
25,58.037
26,58.732
27,59.663
28,60.656
29,61.883
30,63.139
31,64.104
32,65.149
33,66.054
34,67.144
35,68.056
36,69.268
37,70.293
38,71.43
39,72.473
40,73.331
41,74.467
42,75.455
43,76.496
44,77.296
45,78.421
46,79.499
47,80.228
48,81.283
49,82.611
50,83.711
51,84.795
52,85.807
53,86.906
54,87.906
55,88.905
56,90.201
57,91.194
58,92.113
59,92.973
60,93.409
61,94.544
62,95.485
63,96.22
64,97.731
65,98.985
66,100.038
67,100.492
68,101.94
69,103.218
70,104.272
71,105.45
72,106.569
73,107.668
74,108.729
75,109.862
76,110.967
77,112.062
78,113.166
79,114.259
80,115.35
81,116.433
82,117.52
83,118.603
84,119.684
85,120.764
86,121.842
87,122.918
88,123.991
89,125.063
90,126.133
91,127.202
92,128.27
93,129.336
94,130.402
95,131.466
96,132.53
97,133.594
98,134.656
99,135.718
100,136.779
101,137.838
