age,weight
1,30.5
2,31.506
3,32.494
4,33.498
5,34.319
6,35.127
7,35.957
8,36.76
9,37.672
10,38.537
11,39.324
12,40.275
13,41.33
14,42.353
15,43.565
16,44.563
17,45.939
18,47.149
19,48.523
20,49.737
21,50.91
22,51.843
23,52.999
24,54.103
25,55.146
26,56.309
27,57.409
28,58.551
29,59.721
30,60.036
31,61.046
32,61.879
33,62.697
34,63.812
35,64.625
36,65.728
37,66.695
38,67.71
39,68.818
40,69.933
41,70.9
42,72.047
43,72.934
44,73.88
45,74.731
46,75.87
47,76.91
48,78.08
49,79.261
50,80.303
51,81.413
52,82.429
53,83.642
54,84.638
55,85.568
56,87.098
57,87.591
58,88.716
59,89.903
60,91.463
61,92.901
62,94.035
63,95.201
64,96.658
65,97.996
66,99.032
67,100.227
68,101.515
69,102.744
70,104.373
71,105.642
72,106.938
73,108.166
74,109.388
75,110.599
76,111.798
77,113.013
78,114.187
79,115.357
80,116.509
81,117.65
82,118.784
83,119.907
84,121.024
85,122.131
86,123.232
87,124.326
88,125.414
89,126.497
90,127.574
91,128.647
92,129.714
93,130.777
94,131.837
95,132.894
96,133.946
97,134.996
98,136.044
99,137.089
100,138.132
101,139.174
