age,weight
1,35.75
2,36.31
3,37.139
4,37.761
5,38.308
6,38.841
7,39.344
8,40.081
9,40.695
10,41.398
11,42.22
12,42.873
13,43.574
14,44.396
15,45.21
16,46.039
17,46.844
18,47.575
19,48.318
20,49.208
21,50.036
22,50.867
23,51.903
24,52.641
25,53.414
26,54.371
27,54.976
28,55.967
29,56.898
30,57.954
31,58.631
32,59.59
33,60.486
34,61.643
35,62.296
36,63.735
37,64.263
38,65.283
39,66.563
40,67.485
41,68.238
42,69.332
43,70.075
44,71.202
45,72.174
46,72.77
47,73.797
48,74.806
49,75.762
50,76.797
51,77.345
52,78.389
53,79.122
54,80.137
55,80.885
56,82.163
57,82.87
58,84.2
59,85.065
60,85.934
61,87.676
62,87.964
63,88.782
64,89.798
65,90.78
66,91.934
67,93.469
68,94.759
69,96.062
70,97.695
71,98.966
72,100.283
73,101.568
74,102.857
75,104.13
76,105.387
77,106.661
78,107.896
79,109.127
80,110.346
81,111.558
82,112.761
83,113.954
84,115.142
85,116.32
86,117.495
87,118.663
88,119.826
89,120.984
90,122.136
91,123.283
92,124.425
93,125.564
94,126.7
95,127.832
96,128.961
97,130.086
98,131.209
99,132.329
100,133.446
101,134.562
