age,weight
1,43.5
2,44.14
3,44.808
4,45.534
5,46.215
6,46.827
7,47.546
8,48.111
9,48.705
10,49.564
11,50.324
12,51.253
13,52.125
14,53.16
15,54.125
16,55.11
17,56.21
18,57.085
19,58.193
20,59.256
21,60.274
22,61.235
23,62.39
24,63.437
25,64.601
26,65.648
27,66.612
28,67.661
29,68.863
30,69.557
31,69.306
32,69.984
33,69.893
34,71.057
35,72.061
36,73.03
37,74.211
38,75.189
39,76.003
40,77.114
41,77.685
42,78.674
43,79.645
44,80.792
45,81.805
46,82.781
47,83.851
48,85.109
49,86.357
50,87.471
51,88.7
52,89.628
53,90.678
54,91.421
55,92.822
56,94.148
57,94.853
58,95.817
59,96.412
60,97.314
61,98.184
62,98.907
63,99.745
64,100.717
65,102.057
66,103.026
67,104.395
68,105.494
69,106.588
70,107.283
71,108.303
72,109.293
73,110.292
74,111.323
75,112.336
76,113.345
77,114.332
78,115.341
79,116.347
80,117.357
81,118.37
82,119.381
83,120.393
84,121.405
85,122.419
86,123.432
87,124.447
88,125.463
89,126.48
90,127.498
91,128.514
92,129.531
93,130.55
94,131.569
95,132.59
96,133.611
97,134.632
98,135.654
99,136.677
100,137.699
101,138.721
