age,weight
1,39.0
2,39.708
3,40.107
4,40.551
5,41.157
6,41.735
7,42.114
8,42.932
9,43.974
10,44.912
11,46.024
12,47.198
13,48.252
14,49.187
15,50.638
16,51.531
17,52.695
18,53.603
19,54.501
20,55.68
21,56.764
22,57.935
23,59.188
24,60.097
25,61.309
26,62.423
27,63.614
28,64.755
29,65.986
30,67.077
31,68.1
32,69.142
33,70.29
34,71.532
35,72.71
36,73.784
37,75.061
38,76.017
39,76.991
40,78.105
41,79.168
42,80.347
43,81.379
44,82.572
45,83.691
46,84.45
47,85.801
48,86.835
49,87.819
50,88.686
51,89.318
52,90.045
53,90.7
54,91.759
55,92.809
56,93.874
57,94.767
58,95.572
59,96.632
60,97.698
61,98.69
62,99.679
63,100.939
64,102.206
65,103.473
66,103.759
67,104.379
68,105.186
69,106.13
70,107.033
71,107.96
72,108.89
73,109.757
74,110.666
75,111.584
76,112.521
77,113.461
78,114.41
79,115.365
80,116.319
81,117.281
82,118.247
83,119.219
84,120.194
85,121.174
86,122.157
87,123.143
88,124.133
89,125.125
90,126.12
91,127.117
92,128.117
93,129.122
94,130.126
95,131.134
96,132.144
97,133.15
98,134.159
99,135.167
100,136.176
101,137.185
