age,weight
1,34.121
2,34.933
3,35.543
4,36.572
5,37.675
6,38.784
7,39.839
8,40.813
9,41.937
10,43.177
11,44.176
12,45.474
13,46.582
14,47.634
15,48.742
16,49.78
17,50.95
18,51.592
19,52.741
20,53.765
21,54.735
22,55.859
23,56.86
24,58.14
25,59.109
26,59.599
27,60.529
28,61.47
29,62.421
30,63.383
31,64.15
32,65.261
33,66.443
34,67.708
35,68.795
36,70.133
37,71.17
38,72.708
39,73.924
40,75.18
41,76.824
42,78.198
43,79.848
44,81.125
45,82.678
46,84.156
47,85.576
48,87.18
49,88.515
50,90.146
51,91.768
52,93.002
53,94.393
54,95.934
55,97.287
56,98.555
57,100.132
58,101.471
59,102.325
60,104.052
61,105.544
62,107.088
63,108.428
64,110.187
65,111.301
66,112.814
67,113.86
68,114.893
69,116.31
70,117.452
71,118.665
72,119.787
73,120.928
74,122.005
75,123.082
76,124.164
77,125.212
78,126.259
79,127.286
80,128.306
81,129.314
82,130.313
83,131.304
84,132.286
85,133.262
86,134.231
87,135.194
88,136.152
89,137.105
90,138.053
91,138.997
92,139.939
93,140.877
94,141.812
95,142.744
96,143.673
97,144.601
98,145.528
99,146.454
100,147.379
101,148.303
